timestamp,session_id,image_id,image_source,ground_truth_label,predicted_label,confidence_score,capture_time_ms,api_latency_ms,total_latency_ms,client_api_latency_ms,client_total_latency_ms,inference_time_ms,api_status,error_message,user_action,detection_type,browser,os,network_type,capture_start,capture_end,backend_receive,api_request_start,api_response_end,notification_sent,device_model,user_agent
2025-11-13T02:18:05.613204Z,sess-1,img-1,,,,,,,,unknown,,,,,,,,,,,,,
2025-11-13T03:56:16.862Z,sess-azybw83thyf-mhwu1kt7,img-3cc8a6f80b68b464,dataurl,,REAL,0.98,,1618.99995803833,1640.0001049041748,1619.0,1640.0,1619.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763006175.222,,,1763006175.243,1763006176.862,1763006176.862,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T03:56:18.388Z,sess-azybw83thyf-mhwu1kt7,img-5ee72bdaebb1ec4a,dataurl,,REAL,0.98,,3079.9999237060547,3134.000062942505,3080.0,3134.0,3080.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763006175.254,,,1763006175.308,1763006178.388,1763006178.388,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T03:56:20.175Z,sess-azybw83thyf-mhwu1kt7,img-3cc8a6f80b68b464,dataurl,,REAL,0.98,,2786.0000133514404,2809.000015258789,2786.0,2809.0,2786.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763006177.366,,,1763006177.388,1763006180.174,1763006180.175,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T03:56:21.692Z,sess-azybw83thyf-mhwu1kt7,img-5ee72bdaebb1ec4a,dataurl,,REAL,0.98,,4248.999834060669,4299.000024795532,4249.0,4299.0,4249.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763006177.393,,,1763006177.443,1763006181.692,1763006181.692,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T03:58:56.738Z,sess-azybw83thyf-mhwu1kt7,img-bb75cd69ac1e4b02,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/581943892_1267358802096919_8233611110029213339_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeGJP3BBaEvdzxK18Enr1huj0-9dDz0MtL3T710PPQy0vU1ectiyyIS9O_EN8l5HA3fS3ZbMUfo2aHFGCRe_lppq&_nc_ohc=tjsKcUqkJQgQ7kNvwH71HX5&_nc_oc=AdlIZ5y2HmK9-xzfFJdxG4nSciSfUzfbjwQgRs_1XspGtp5MXx1DZhNKwNQrN3p4qB8&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=PxNWqdIs6r98-dGKgUI4LA&oh=00_Afj528cjmOBuwICtiouuRij6wAapX6wITxeJMEF5WbmrQg&oe=691B2BD3,,REAL,0.98,,4225.0001430511475,4236.999988555908,4225.0,4237.0,4225.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763006332.499,,,1763006332.511,1763006336.736,1763006336.736,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T03:58:59.295Z,sess-azybw83thyf-mhwu1kt7,img-bb75cd69ac1e4b02,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/581943892_1267358802096919_8233611110029213339_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeGJP3BBaEvdzxK18Enr1huj0-9dDz0MtL3T710PPQy0vU1ectiyyIS9O_EN8l5HA3fS3ZbMUfo2aHFGCRe_lppq&_nc_ohc=tjsKcUqkJQgQ7kNvwH71HX5&_nc_oc=AdlIZ5y2HmK9-xzfFJdxG4nSciSfUzfbjwQgRs_1XspGtp5MXx1DZhNKwNQrN3p4qB8&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=PxNWqdIs6r98-dGKgUI4LA&oh=00_Afj528cjmOBuwICtiouuRij6wAapX6wITxeJMEF5WbmrQg&oe=691B2BD3,,REAL,0.98,,6781.999826431274,6791.999816894531,6782.0,6792.0,6782.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763006332.502,,,1763006332.512,1763006339.294,1763006339.294,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:09:45.356Z,sess-azybw83thyf-mhwu1kt7,img-7c683acff31428d8,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/581831487_1156549463297424_1715188655187917354_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=102&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeG4kVVRxTy25rsTTQ-LkdpgcH6UfVK94fdwfpR9Ur3h92OZ-QAx4SRDEyWowwJNiRuFWJcPvdxqI37mHenBz2Dq&_nc_ohc=V7stAs2yZmsQ7kNvwG37y20&_nc_oc=Adl93BjxvBv0fAtpG9EWv9_qPdrxwN9692rRGCqn7y_UIG_2ctwDr2nDcg0k5iDIsyE&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=QFvuOYkzWZAq5T6mLeP93Q&oh=00_AfgFWeKkKdCfBOwXce4sK8Bfc0rDaeN0ANdJd2wLmhjHzg&oe=691B417F,,REAL,0.97,,1403.0001163482666,1431.999921798706,1403.0,1432.0,1403.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763006983.924,,,1763006983.952,1763006985.355,1763006985.356,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:09:46.767Z,sess-azybw83thyf-mhwu1kt7,img-7c683acff31428d8,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/581831487_1156549463297424_1715188655187917354_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=102&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeG4kVVRxTy25rsTTQ-LkdpgcH6UfVK94fdwfpR9Ur3h92OZ-QAx4SRDEyWowwJNiRuFWJcPvdxqI37mHenBz2Dq&_nc_ohc=V7stAs2yZmsQ7kNvwG37y20&_nc_oc=Adl93BjxvBv0fAtpG9EWv9_qPdrxwN9692rRGCqn7y_UIG_2ctwDr2nDcg0k5iDIsyE&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=QFvuOYkzWZAq5T6mLeP93Q&oh=00_AfgFWeKkKdCfBOwXce4sK8Bfc0rDaeN0ANdJd2wLmhjHzg&oe=691B417F,,REAL,0.97,,2816.999912261963,2845.0000286102295,2817.0,2845.0,2817.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763006983.922,,,1763006983.95,1763006986.767,1763006986.767,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:09:57.638Z,sess-azybw83thyf-mhwu1kt7,img-9f978a0729d959bc,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/580853883_1322385719925304_2052192598436756538_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=1&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeEZTnkPQntzW6DgxUqypMHC4PqoYbwgbHDg-qhhvCBscG1ly_0A3r3pXQ0258dfGmjU9nWB_DanToD5gZSL5nwv&_nc_ohc=CyI1zaHrOhAQ7kNvwG1TXgd&_nc_oc=AdkYcO8dxNkp5KjMPpp47tjbe8-qgTZJCcZiBfuFa7jaj-1mYSFM7ts0Kr4teE5EJFg&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=US9pTIcyc76zMLERVPIJpg&oh=00_AfgtxrDrqXKpFiQ4F1V-6smtLSzwfZmsHAZ02mH3dTgIKw&oe=691B3262,,REAL,0.77,,1876.000165939331,1901.9999504089355,1876.0,1902.0,1876.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763006995.736,,,1763006995.761,1763006997.637,1763006997.638,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:09:59.298Z,sess-azybw83thyf-mhwu1kt7,img-9f978a0729d959bc,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/580853883_1322385719925304_2052192598436756538_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=1&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeEZTnkPQntzW6DgxUqypMHC4PqoYbwgbHDg-qhhvCBscG1ly_0A3r3pXQ0258dfGmjU9nWB_DanToD5gZSL5nwv&_nc_ohc=CyI1zaHrOhAQ7kNvwG1TXgd&_nc_oc=AdkYcO8dxNkp5KjMPpp47tjbe8-qgTZJCcZiBfuFa7jaj-1mYSFM7ts0Kr4teE5EJFg&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=US9pTIcyc76zMLERVPIJpg&oh=00_AfgtxrDrqXKpFiQ4F1V-6smtLSzwfZmsHAZ02mH3dTgIKw&oe=691B3262,,REAL,0.77,,3533.9999198913574,3560.00018119812,3534.0,3560.0,3534.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763006995.738,,,1763006995.763,1763006999.297,1763006999.298,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:10:18.583Z,sess-azybw83thyf-mhwu1kt7,img-16f4feb7008a3449,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/580853883_1322385719925304_2052192598436756538_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeEZTnkPQntzW6DgxUqypMHC4PqoYbwgbHDg-qhhvCBscG1ly_0A3r3pXQ0258dfGmjU9nWB_DanToD5gZSL5nwv&_nc_ohc=CyI1zaHrOhAQ7kNvwG1TXgd&_nc_oc=AdkYcO8dxNkp5KjMPpp47tjbe8-qgTZJCcZiBfuFa7jaj-1mYSFM7ts0Kr4teE5EJFg&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=1jlWvZi-3knv-BS4yFGhOA&oh=00_AfiZGM6kO5k8NxRdaSW0esOg_LMgPTPdrEe9dmNgCM2WRA&oe=691B3262,,FAKE,0.95,,2184.999942779541,2236.0000610351562,2185.0,2236.0,2185.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007016.347,,,1763007016.398,1763007018.583,1763007018.583,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:10:20.699Z,sess-azybw83thyf-mhwu1kt7,img-16f4feb7008a3449,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/580853883_1322385719925304_2052192598436756538_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeEZTnkPQntzW6DgxUqypMHC4PqoYbwgbHDg-qhhvCBscG1ly_0A3r3pXQ0258dfGmjU9nWB_DanToD5gZSL5nwv&_nc_ohc=CyI1zaHrOhAQ7kNvwG1TXgd&_nc_oc=AdkYcO8dxNkp5KjMPpp47tjbe8-qgTZJCcZiBfuFa7jaj-1mYSFM7ts0Kr4teE5EJFg&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=1jlWvZi-3knv-BS4yFGhOA&oh=00_AfiZGM6kO5k8NxRdaSW0esOg_LMgPTPdrEe9dmNgCM2WRA&oe=691B3262,,FAKE,0.95,,4299.000024795532,4350.99983215332,4299.0,4351.0,4299.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007016.348,,,1763007016.399,1763007020.698,1763007020.699,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:10:30.034Z,sess-azybw83thyf-mhwu1kt7,img-16f4feb7008a3449,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/580853883_1322385719925304_2052192598436756538_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeEZTnkPQntzW6DgxUqypMHC4PqoYbwgbHDg-qhhvCBscG1ly_0A3r3pXQ0258dfGmjU9nWB_DanToD5gZSL5nwv&_nc_ohc=CyI1zaHrOhAQ7kNvwG1TXgd&_nc_oc=AdkYcO8dxNkp5KjMPpp47tjbe8-qgTZJCcZiBfuFa7jaj-1mYSFM7ts0Kr4teE5EJFg&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=1jlWvZi-3knv-BS4yFGhOA&oh=00_AfiZGM6kO5k8NxRdaSW0esOg_LMgPTPdrEe9dmNgCM2WRA&oe=691B3262,,,,,0.0,0.0,0.0,0.0,0.0,error,__tReq1 is not defined,Right-click detection,Right-click detection,Edge,Windows,unknown,1763007030.033,,,1763007030.033,1763007030.033,1763007030.033,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:10:40.035Z,sess-azybw83thyf-mhwu1kt7,img-16f4feb7008a3449,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/580853883_1322385719925304_2052192598436756538_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeEZTnkPQntzW6DgxUqypMHC4PqoYbwgbHDg-qhhvCBscG1ly_0A3r3pXQ0258dfGmjU9nWB_DanToD5gZSL5nwv&_nc_ohc=CyI1zaHrOhAQ7kNvwG1TXgd&_nc_oc=AdkYcO8dxNkp5KjMPpp47tjbe8-qgTZJCcZiBfuFa7jaj-1mYSFM7ts0Kr4teE5EJFg&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=1jlWvZi-3knv-BS4yFGhOA&oh=00_AfiZGM6kO5k8NxRdaSW0esOg_LMgPTPdrEe9dmNgCM2WRA&oe=691B3262,,,,,0.0,0.0,0.0,0.0,0.0,error,__tReq1 is not defined,Right-click detection,Right-click detection,Edge,Windows,unknown,1763007040.035,,,1763007040.035,1763007040.035,1763007040.035,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:10:43.276Z,sess-azybw83thyf-mhwu1kt7,img-16f4feb7008a3449,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/580853883_1322385719925304_2052192598436756538_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeEZTnkPQntzW6DgxUqypMHC4PqoYbwgbHDg-qhhvCBscG1ly_0A3r3pXQ0258dfGmjU9nWB_DanToD5gZSL5nwv&_nc_ohc=CyI1zaHrOhAQ7kNvwG1TXgd&_nc_oc=AdkYcO8dxNkp5KjMPpp47tjbe8-qgTZJCcZiBfuFa7jaj-1mYSFM7ts0Kr4teE5EJFg&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=1jlWvZi-3knv-BS4yFGhOA&oh=00_AfiZGM6kO5k8NxRdaSW0esOg_LMgPTPdrEe9dmNgCM2WRA&oe=691B3262,,FAKE,0.95,,2174.000024795532,2177.999973297119,2174.0,2178.0,2174.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007041.098,,,1763007041.102,1763007043.276,1763007043.276,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:10:45.429Z,sess-azybw83thyf-mhwu1kt7,img-16f4feb7008a3449,https://scontent.fcgy3-2.fna.fbcdn.net/v/t39.30808-6/580853883_1322385719925304_2052192598436756538_n.jpg?_nc_cat=1&ccb=1-7&_nc_sid=127cfc&_nc_eui2=AeEZTnkPQntzW6DgxUqypMHC4PqoYbwgbHDg-qhhvCBscG1ly_0A3r3pXQ0258dfGmjU9nWB_DanToD5gZSL5nwv&_nc_ohc=CyI1zaHrOhAQ7kNvwG1TXgd&_nc_oc=AdkYcO8dxNkp5KjMPpp47tjbe8-qgTZJCcZiBfuFa7jaj-1mYSFM7ts0Kr4teE5EJFg&_nc_zt=23&_nc_ht=scontent.fcgy3-2.fna&_nc_gid=1jlWvZi-3knv-BS4yFGhOA&oh=00_AfiZGM6kO5k8NxRdaSW0esOg_LMgPTPdrEe9dmNgCM2WRA&oe=691B3262,,FAKE,0.95,,4325.999975204468,4329.999923706055,4326.0,4330.0,4326.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007041.099,,,1763007041.103,1763007045.429,1763007045.429,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:10:57.078Z,sess-azybw83thyf-mhwu1kt7,img-2f63a91888991c1f,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/577746042_849301228040155_2087795648573532216_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeHshH8dCky9T6-wbzNnLsHY40WlqH8h_TLjRaWofyH9MjUqT1ZQBK-RZrTy_f4i7Hmxzw6EzTxPoMyBxNLnnTU9&_nc_ohc=jm5WgfjMhmAQ7kNvwHazaSh&_nc_oc=AdmS82DGhn7ohpyurtnc16Z0MjO7BzcBOdnABkoDm3OxFxoXP3-JVA1t9WXirBMB_J0&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=Yi0ks8g6TA21I5sc7aA83g&oh=00_AfiBa1lQqic2HQo5aTWKCYPRFrPWYmqzSIRvtcf6r-QVYw&oe=691B1B67,,REAL,0.98,,1412.9998683929443,1446.9997882843018,1413.0,1447.0,1413.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007055.63,,,1763007055.664,1763007057.077,1763007057.077,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:10:58.379Z,sess-azybw83thyf-mhwu1kt7,img-2f63a91888991c1f,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/577746042_849301228040155_2087795648573532216_n.jpg?stp=dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeHshH8dCky9T6-wbzNnLsHY40WlqH8h_TLjRaWofyH9MjUqT1ZQBK-RZrTy_f4i7Hmxzw6EzTxPoMyBxNLnnTU9&_nc_ohc=jm5WgfjMhmAQ7kNvwHazaSh&_nc_oc=AdmS82DGhn7ohpyurtnc16Z0MjO7BzcBOdnABkoDm3OxFxoXP3-JVA1t9WXirBMB_J0&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=Yi0ks8g6TA21I5sc7aA83g&oh=00_AfiBa1lQqic2HQo5aTWKCYPRFrPWYmqzSIRvtcf6r-QVYw&oe=691B1B67,,REAL,0.98,,2710.9999656677246,2745.000123977661,2711.0,2745.0,2711.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007055.633,,,1763007055.667,1763007058.378,1763007058.378,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:11:08.384Z,sess-azybw83thyf-mhwu1kt7,img-97e63e10f106bcf8,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/580734091_1226328679312856_5071250491670397440_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeHI61Fs80eF1ko7uAv27EoRc4KGhAjyLMRzgoaECPIsxLhALiTV8HKCxxh4MS35-KlezEy_sdf3XM3GVB--nbHf&_nc_ohc=RPQFU61z42oQ7kNvwGqWAet&_nc_oc=AdmrPn_-efCCKxPH_7tCyGsKt-X87C4KtcoBG69KyRNzJdryUSDrKMAG9EDkwTBzpxI&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=dk0IOa7UAUntM0frDRut5g&oh=00_AfjtfDW3mjgyfxV-rD6HbH5Ybv3L0-m817Y-zcwakhlCUQ&oe=691B1EB6,,REAL,0.99,,1038.0001068115234,1062.000036239624,1038.0,1062.0,1038.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007067.322,,,1763007067.346,1763007068.384,1763007068.384,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:11:09.795Z,sess-azybw83thyf-mhwu1kt7,img-97e63e10f106bcf8,https://scontent.fcgy3-1.fna.fbcdn.net/v/t39.30808-6/580734091_1226328679312856_5071250491670397440_n.jpg?stp=cp6_dst-jpg_s590x590_tt6&_nc_cat=104&ccb=1-7&_nc_sid=833d8c&_nc_eui2=AeHI61Fs80eF1ko7uAv27EoRc4KGhAjyLMRzgoaECPIsxLhALiTV8HKCxxh4MS35-KlezEy_sdf3XM3GVB--nbHf&_nc_ohc=RPQFU61z42oQ7kNvwGqWAet&_nc_oc=AdmrPn_-efCCKxPH_7tCyGsKt-X87C4KtcoBG69KyRNzJdryUSDrKMAG9EDkwTBzpxI&_nc_zt=23&_nc_ht=scontent.fcgy3-1.fna&_nc_gid=dk0IOa7UAUntM0frDRut5g&oh=00_AfjtfDW3mjgyfxV-rD6HbH5Ybv3L0-m817Y-zcwakhlCUQ&oe=691B1EB6,,REAL,0.99,,2448.000192642212,2471.0001945495605,2448.0,2471.0,2448.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007067.324,,,1763007067.347,1763007069.795,1763007069.795,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:11:18.945Z,sess-azybw83thyf-mhwu1kt7,img-5502b05ed7f9bc0d,https://th.bing.com/th/id/OIP.R3fWIvFXyOVQtTzggr8tDgHaE8?w=281&h=187&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,FAKE,0.99,,961.9998931884766,1118.99995803833,962.0,1119.0,962.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007077.825,,,1763007077.982,1763007078.944,1763007078.944,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:11:22.851Z,sess-azybw83thyf-mhwu1kt7,img-178d40bd19c5c0d8,https://th.bing.com/th/id/OIF.Flgt1zt8RPXUCb7VkpfePg?w=336&h=183&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,REAL,0.99,,1151.0000228881836,1348.0000495910645,1151.0,1348.0,1151.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007081.503,,,1763007081.699,1763007082.85,1763007082.851,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:11:28.177Z,sess-azybw83thyf-mhwu1kt7,img-b8a478fb18bea055,https://th.bing.com/th/id/OIP.eXROV8RZYogXVHXwvqCacQHaHa?w=161&h=183&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,FAKE,0.99,,1307.0001602172852,1429.0001392364502,1307.0,1429.0,1307.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007086.748,,,1763007086.87,1763007088.177,1763007088.177,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:11:36.499Z,sess-azybw83thyf-mhwu1kt7,img-577d49755e229e30,https://th.bing.com/th/id/OIP.myjAONcnsSv5ioehmfpOIAHaHa?w=172&h=180&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,REAL,0.99,,935.0001811981201,1092.0000076293945,935.0,1092.0,935.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007095.407,,,1763007095.564,1763007096.499,1763007096.499,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:11:57.766Z,sess-azybw83thyf-mhwu1kt7,img-793175eee865bd1b,https://th.bing.com/th/id/OIP.tPSFZa1_h_xNOebThmMDdwHaJ4?w=139&h=185&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,REAL,0.99,,1303.0002117156982,1406.0001373291016,1303.0,1406.0,1303.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007116.36,,,1763007116.462,1763007117.765,1763007117.766,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:12:05.394Z,sess-azybw83thyf-mhwu1kt7,img-84dfe832290e9aaa,dataurl,,REAL,0.99,,2349.9999046325684,2354.999780654907,2350.0,2355.0,2350.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007123.038,,,1763007123.042,1763007125.392,1763007125.393,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
2025-11-13T04:12:18.957Z,sess-azybw83thyf-mhwu1kt7,img-fe5eb67ec254f16f,https://th.bing.com/th/id/OIP.1JPa7wN0ztLQ1rf3TxXbNAHaLH?w=115&h=184&c=7&r=0&o=7&cb=ucfimgc2&dpr=1.3&pid=1.7&rm=3,,REAL,0.99,,1416.9998168945312,1458.0001831054688,1417.0,1458.0,1417.0,success,,On-click detect,On-click detect,Edge,Windows,unknown,1763007137.498,,,1763007137.538,1763007138.955,1763007138.956,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0"
